sku,product_name,category,unit_cost_usd,lead_time_days,supplier_risk,stock_on_hand,reorder_point,active,duplicate_marker
XRX-SKU-03932,Xerox VersaLink B625,device,5622.35,60,0.682,85,134,True,
XRX-SKU-03933,Xerox VersaLink B625,service,18044.49,3,0.336,689,189,True,
XRX-SKU-03934,Toner 006R04399,software,16928.94,51,0.128,428,96,True,
XRX-SKU-03935,Transfer Belt 001R00613,spare_part,7297.78,39,0.797,855,115,True,
XRX-SKU-03936,Transfer Belt 001R00613,toner,12398.12,59,0.129,267,56,True,
XRX-SKU-03937,Fuser 115R00138,service,14529.36,4,0.313,803,155,True,
XRX-SKU-03938,Transfer Belt 001R00613,device,9291.03,60,0.575,677,102,False,
XRX-SKU-03939,Xerox B315,software,937.72,12,0.542,481,39,True,
XRX-SKU-03940,Xerox VersaLink B625,spare_part,15575.43,20,0.818,71,34,True,
XRX-SKU-03941,Transfer Belt 001R00613,toner,796.21,17,0.19,190,244,True,
XRX-SKU-03942,Xerox VersaLink B625,toner,10480.41,40,0.495,852,32,True,
XRX-SKU-03943,Toner 006R04399,service,2382.18,27,0.823,684,174,True,
XRX-SKU-03944,Fuser 115R00138,spare_part,14805.28,44,0.209,309,236,True,
XRX-SKU-03945,Fuser 115R00138,software,8840.87,5,0.975,420,250,True,
XRX-SKU-03946,Xerox C410,toner,3883.13,8,0.632,240,149,True,
XRX-SKU-03947,Xerox PrimeLink C9070,service,13759.97,31,0.618,101,29,True,
XRX-SKU-03948,Toner 006R04399,toner,3232.22,21,0.81,489,56,True,
XRX-SKU-03949,Toner 006R04399,toner,16538.17,44,0.118,79,34,True,
XRX-SKU-03950,Xerox AltaLink C8155,service,13417.31,1,0.504,381,83,True,
XRX-SKU-03951,Xerox C410,service,6319.62,36,0.555,175,46,True,
XRX-SKU-03952,Transfer Belt 001R00613,spare_part,11518.96,4,0.163,216,82,True,
XRX-SKU-03953,Fuser 115R00138,service,14750.82,10,0.403,519,94,True,
XRX-SKU-03954,Xerox B315,device,12977.02,3,0.897,78,173,True,
XRX-SKU-03955,Xerox PrimeLink C9070,device,11200.13,28,0.796,228,223,True,
XRX-SKU-03956,Xerox VersaLink B625,software,3605.28,17,0.041,20,156,True,
XRX-SKU-03957,Xerox AltaLink C8155,device,739.97,45,0.548,528,260,True,
XRX-SKU-03958,Transfer Belt 001R00613,software,7134.28,19,0.188,736,173,True,
XRX-SKU-03959,Xerox PrimeLink C9070,service,1706.2,49,0.917,297,124,True,
XRX-SKU-03960,Fuser 115R00138,service,18129.36,29,0.286,474,62,True,
XRX-SKU-03961,Xerox PrimeLink C9070,service,4865.88,54,0.535,33,103,True,
XRX-SKU-03962,Xerox B315,spare_part,13793.51,5,0.157,697,169,True,
XRX-SKU-03963,Xerox B315,device,1799.37,49,0.448,829,67,True,
XRX-SKU-03964,Toner 006R04399,service,16030.81,29,0.197,827,12,False,
XRX-SKU-03965,Xerox VersaLink B625,software,12548.45,15,0.843,802,243,True,
XRX-SKU-03966,Fuser 115R00138,software,9587.5,50,0.666,531,226,True,
XRX-SKU-03967,Xerox AltaLink C8155,device,9707.38,28,0.479,27,117,True,
XRX-SKU-03968,Toner 006R04399,spare_part,17270.68,39,0.787,61,109,True,
XRX-SKU-03969,Toner 006R04399,device,12500.63,6,0.779,291,14,False,
XRX-SKU-03970,Fuser 115R00138,toner,10564.22,21,0.2,158,198,True,
XRX-SKU-03971,Xerox C410,device,6800.07,49,0.456,657,39,True,
XRX-SKU-03972,Xerox PrimeLink C9070,device,4464.57,21,0.27,453,83,True,
XRX-SKU-03973,Xerox B315,software,1643.87,25,0.042,823,204,True,
XRX-SKU-03974,Xerox VersaLink B625,spare_part,3536.51,46,0.041,753,52,True,
XRX-SKU-03975,Fuser 115R00138,device,10580.16,48,0.278,513,165,False,
XRX-SKU-03976,Xerox AltaLink C8155,service,18611.79,31,0.903,471,214,True,
XRX-SKU-03977,Toner 006R04399,spare_part,13229.45,17,0.189,48,83,True,
XRX-SKU-03978,Xerox C410,software,3340.4,51,0.124,229,173,True,
XRX-SKU-03979,Xerox B315,software,8083.17,20,0.647,687,145,True,
XRX-SKU-03980,Xerox PrimeLink C9070,toner,11103.72,56,0.282,737,107,True,
XRX-SKU-03981,Xerox PrimeLink C9070,device,5332.97,17,0.487,544,117,True,
XRX-SKU-03982,Xerox PrimeLink C9070,device,1614.06,33,0.281,236,203,True,
XRX-SKU-03983,Xerox AltaLink C8155,spare_part,13735.17,58,0.531,121,164,True,
XRX-SKU-03984,Xerox C410,device,17374.33,23,0.206,612,99,True,
XRX-SKU-03985,Xerox B315,toner,17615.81,27,0.497,576,116,True,
XRX-SKU-03986,Fuser 115R00138,toner,14443.9,29,0.766,732,31,True,
XRX-SKU-03987,Xerox C410,device,13108.43,37,0.993,185,170,True,
XRX-SKU-03988,Toner 006R04399,service,3992.28,31,0.456,688,111,True,
XRX-SKU-03989,Xerox C410,service,388.26,55,0.729,145,116,False,
XRX-SKU-03990,Transfer Belt 001R00613,toner,18792.54,24,0.52,539,22,True,
XRX-SKU-03991,Fuser 115R00138,toner,5574.41,24,0.049,641,20,True,
XRX-SKU-03992,Xerox PrimeLink C9070,toner,12202.97,29,0.908,765,64,True,
XRX-SKU-03993,Toner 006R04399,spare_part,4799.04,3,0.817,463,210,True,
XRX-SKU-03994,Xerox VersaLink B625,device,7430.79,7,0.407,45,231,True,
XRX-SKU-03995,Xerox VersaLink B625,software,12806.29,14,0.778,9,221,False,
XRX-SKU-03996,Transfer Belt 001R00613,device,6633.58,3,0.436,493,222,True,
XRX-SKU-03997,Toner 006R04399,service,4939.24,5,0.424,426,189,False,
XRX-SKU-03998,Toner 006R04399,device,6090.44,19,0.327,735,58,True,
XRX-SKU-03999,Xerox C410,spare_part,13975.23,22,0.763,650,43,True,
XRX-SKU-04000,Toner 006R04399,toner,9626.23,46,0.395,472,253,True,
XRX-SKU-04001,Toner 006R04399,spare_part,16337.22,2,0.341,782,173,True,
XRX-SKU-04002,Xerox B315,service,10481.08,38,0.458,422,20,True,
XRX-SKU-04003,Xerox C410,software,2891.4,12,0.708,283,130,False,
XRX-SKU-04004,Xerox AltaLink C8155,spare_part,14062.59,31,0.53,274,57,True,
XRX-SKU-04005,Xerox B315,service,12718.5,12,0.168,438,188,True,
XRX-SKU-04006,Xerox VersaLink B625,software,8220.32,28,0.55,211,246,True,
XRX-SKU-04007,Xerox VersaLink B625,device,12751.03,46,0.434,428,97,True,
XRX-SKU-04008,Fuser 115R00138,device,13330.74,49,0.715,173,32,True,
XRX-SKU-04009,Transfer Belt 001R00613,toner,4664.55,28,0.918,463,64,True,
XRX-SKU-04010,Xerox AltaLink C8155,spare_part,3961.23,51,0.945,742,183,True,
XRX-SKU-04011,Xerox PrimeLink C9070,spare_part,470.81,10,0.488,738,118,True,
XRX-SKU-04012,Toner 006R04399,software,10191.13,60,0.027,662,67,False,
XRX-SKU-04013,Xerox B315,service,316.51,37,0.801,882,28,True,
XRX-SKU-04014,Transfer Belt 001R00613,spare_part,8738.97,25,0.47,53,236,True,
XRX-SKU-04015,Toner 006R04399,software,17666.33,50,0.9,346,144,True,
XRX-SKU-04016,Toner 006R04399,service,14066.88,59,0.168,258,194,True,
XRX-SKU-04017,Transfer Belt 001R00613,toner,15644.27,16,0.662,760,241,True,
XRX-SKU-04018,Xerox PrimeLink C9070,device,14548.36,60,0.36,463,93,True,
XRX-SKU-04019,Xerox C410,device,1559.64,58,0.611,469,19,False,
XRX-SKU-04020,Transfer Belt 001R00613,spare_part,5078.07,44,0.128,824,223,True,
XRX-SKU-04021,Toner 006R04399,toner,10702.41,33,0.717,348,95,True,
XRX-SKU-04022,Fuser 115R00138,device,143.94,54,0.315,152,227,True,
XRX-SKU-04023,Fuser 115R00138,device,1914.28,43,0.558,265,47,True,
XRX-SKU-04024,Xerox PrimeLink C9070,device,18118.76,24,0.138,887,76,True,
XRX-SKU-04025,Fuser 115R00138,device,3644.41,27,0.831,134,182,True,
XRX-SKU-04026,Transfer Belt 001R00613,spare_part,384.94,34,0.778,113,145,True,
XRX-SKU-04027,Xerox B315,toner,17038.52,24,0.221,71,249,True,
XRX-SKU-04028,Xerox AltaLink C8155,device,1356.25,23,0.709,28,158,True,
XRX-SKU-04029,Toner 006R04399,software,14474.08,53,0.824,133,244,True,
XRX-SKU-04030,Xerox AltaLink C8155,software,11937.46,3,0.305,768,227,True,
XRX-SKU-04031,Xerox C410,spare_part,9214.13,50,0.825,249,26,True,
XRX-SKU-04032,Toner 006R04399,device,7244.75,13,0.98,219,105,True,
XRX-SKU-04033,Xerox C410,software,6018.85,52,0.294,517,117,False,
XRX-SKU-04034,Transfer Belt 001R00613,device,8363.87,58,0.103,411,22,True,
XRX-SKU-04035,Transfer Belt 001R00613,spare_part,15369.8,27,0.605,108,26,True,
XRX-SKU-04036,Xerox C410,toner,2289.61,42,0.714,80,88,True,
XRX-SKU-04037,Xerox B315,software,12453.84,47,0.378,137,156,False,
XRX-SKU-04038,Transfer Belt 001R00613,toner,9855.69,55,0.709,727,36,True,
XRX-SKU-04039,Xerox AltaLink C8155,toner,16772.44,36,0.819,432,125,True,
XRX-SKU-04040,Fuser 115R00138,toner,5875.63,36,0.334,844,144,False,
XRX-SKU-04041,Fuser 115R00138,spare_part,5854.05,58,0.914,724,146,True,
XRX-SKU-04042,Toner 006R04399,device,9414.39,9,0.025,457,227,True,
XRX-SKU-04043,Transfer Belt 001R00613,device,10661.03,51,0.519,790,147,True,
XRX-SKU-04044,Xerox VersaLink B625,spare_part,2670.94,52,0.532,686,127,True,
XRX-SKU-04045,Xerox PrimeLink C9070,software,5450.74,51,0.987,648,188,True,
XRX-SKU-04046,Xerox PrimeLink C9070,spare_part,13182.57,49,0.963,322,132,True,
XRX-SKU-04047,Fuser 115R00138,software,4754.86,36,0.269,526,28,True,
XRX-SKU-04048,Xerox VersaLink B625,toner,8402.83,32,0.961,535,171,True,
XRX-SKU-04049,Xerox C410,spare_part,12959.28,47,0.93,50,81,True,
XRX-SKU-04050,Xerox VersaLink B625,toner,15130.12,8,0.626,336,162,True,
XRX-SKU-04051,Xerox PrimeLink C9070,device,976.49,52,0.882,739,141,True,
XRX-SKU-04052,Xerox PrimeLink C9070,device,14978.07,46,0.267,644,18,True,
XRX-SKU-04053,Xerox VersaLink B625,service,533.91,3,0.535,89,146,True,
XRX-SKU-04054,Xerox PrimeLink C9070,device,6730.42,52,0.054,685,66,True,
XRX-SKU-04055,Xerox AltaLink C8155,device,7619.96,33,0.286,541,218,True,
XRX-SKU-04056,Xerox C410,device,12732.16,28,0.326,288,67,True,
XRX-SKU-04057,Xerox C410,toner,995.49,49,0.729,785,196,True,
XRX-SKU-04058,Xerox PrimeLink C9070,device,16546.42,22,0.675,421,175,True,
XRX-SKU-04059,Fuser 115R00138,device,14157.21,20,0.101,465,193,True,
XRX-SKU-04060,Toner 006R04399,device,2942.07,51,0.234,705,101,True,
XRX-SKU-04061,Xerox B315,toner,3764.76,3,0.548,194,126,True,
XRX-SKU-04062,Xerox PrimeLink C9070,device,2542.42,17,0.245,739,27,True,
XRX-SKU-04063,Xerox VersaLink B625,toner,12809.04,9,0.672,522,136,True,
XRX-SKU-04064,Xerox B315,service,3059.4,22,0.97,808,195,True,
XRX-SKU-04065,Toner 006R04399,spare_part,12541.51,14,0.121,330,256,True,
XRX-SKU-04066,Xerox PrimeLink C9070,software,2757.53,4,0.435,164,241,True,
XRX-SKU-04067,Xerox VersaLink B625,software,10957.89,21,0.945,751,257,True,
XRX-SKU-04068,Xerox C410,spare_part,16553.94,6,0.671,469,71,True,
XRX-SKU-04069,Xerox B315,toner,10162.12,31,0.483,896,123,True,
XRX-SKU-04070,Xerox C410,service,14254.96,60,0.637,257,238,True,
XRX-SKU-04071,Xerox AltaLink C8155,device,1782.66,29,0.031,650,89,True,
XRX-SKU-04072,Toner 006R04399,spare_part,12294.44,60,0.436,611,53,True,
XRX-SKU-04073,Xerox C410,toner,18382.2,12,0.064,116,241,True,
XRX-SKU-04074,Xerox AltaLink C8155,service,1680.49,57,0.287,30,82,True,
XRX-SKU-04075,Fuser 115R00138,device,10713.35,34,0.363,350,62,True,
XRX-SKU-04076,Xerox C410,spare_part,1863.73,39,0.587,615,50,True,
XRX-SKU-04077,Xerox PrimeLink C9070,software,5837.48,15,0.878,627,84,True,
XRX-SKU-04078,Xerox VersaLink B625,toner,12793.03,49,0.314,355,158,False,
XRX-SKU-04079,Xerox PrimeLink C9070,service,5692.92,8,0.365,750,246,True,
XRX-SKU-04080,Xerox AltaLink C8155,software,17603.73,35,0.626,532,11,True,
XRX-SKU-04081,Transfer Belt 001R00613,toner,3924.02,48,0.995,170,234,True,
XRX-SKU-04082,Xerox C410,service,14552.82,17,0.019,833,115,True,
XRX-SKU-04083,Xerox VersaLink B625,spare_part,11700.75,7,0.954,670,28,True,
XRX-SKU-04084,Xerox VersaLink B625,device,11595.63,8,0.431,155,180,True,
XRX-SKU-04085,Transfer Belt 001R00613,software,3987.4,52,0.765,404,143,True,
XRX-SKU-04086,Toner 006R04399,device,16843.72,19,0.144,508,166,True,
XRX-SKU-04087,Toner 006R04399,service,6849.96,15,0.889,700,30,True,
XRX-SKU-04088,Xerox B315,toner,15780.12,58,0.304,543,30,True,
XRX-SKU-04089,Xerox B315,service,7718.08,18,0.13,42,178,True,
XRX-SKU-04090,Xerox PrimeLink C9070,toner,18720.82,50,0.302,458,24,True,
XRX-SKU-04091,Xerox B315,software,8173.26,43,0.994,434,77,True,
XRX-SKU-04092,Xerox C410,service,908.77,30,0.887,750,173,True,
XRX-SKU-04093,Xerox AltaLink C8155,software,6963.51,50,0.869,155,215,False,
XRX-SKU-04094,Fuser 115R00138,software,18326.62,27,0.08,892,12,True,
XRX-SKU-04095,Transfer Belt 001R00613,device,14367.81,6,0.131,591,113,True,
XRX-SKU-04096,Xerox C410,service,7462.89,31,0.248,248,200,True,
XRX-SKU-04097,Xerox PrimeLink C9070,software,1665.2,3,0.758,107,242,True,
XRX-SKU-04098,Xerox B315,spare_part,17443.38,4,0.8,170,25,True,
XRX-SKU-04099,Xerox C410,service,14233.63,43,0.727,678,55,True,
XRX-SKU-04100,Toner 006R04399,device,14785.06,60,0.644,13,111,True,
XRX-SKU-04101,Toner 006R04399,toner,12341.41,18,0.925,612,186,True,
XRX-SKU-04102,Xerox PrimeLink C9070,spare_part,9742.84,18,0.985,236,132,True,
XRX-SKU-04103,Xerox PrimeLink C9070,toner,7026.51,22,0.82,521,12,False,
XRX-SKU-04104,Xerox PrimeLink C9070,device,4437.88,45,0.575,618,142,True,
XRX-SKU-04105,Xerox C410,software,1765.46,8,0.412,7,35,True,
XRX-SKU-04106,Xerox AltaLink C8155,device,11033.59,59,0.074,818,155,True,
XRX-SKU-04107,Transfer Belt 001R00613,device,2611.1,40,0.79,732,232,True,
XRX-SKU-04108,Xerox AltaLink C8155,spare_part,4960.32,42,0.927,69,216,True,
XRX-SKU-04109,Xerox AltaLink C8155,software,8355.62,13,0.888,86,208,True,
XRX-SKU-04110,Xerox VersaLink B625,software,5099.43,41,0.721,298,198,True,
XRX-SKU-04111,Xerox AltaLink C8155,device,11422.52,19,0.724,317,201,True,
XRX-SKU-04112,Toner 006R04399,device,3534.42,33,0.63,233,46,True,
XRX-SKU-04113,Xerox VersaLink B625,service,4384.78,6,0.389,332,75,False,
XRX-SKU-04114,Toner 006R04399,spare_part,9314.99,51,0.268,632,240,True,
XRX-SKU-04115,Xerox B315,device,18542.71,9,0.648,735,239,True,
XRX-SKU-04116,Xerox AltaLink C8155,device,9982.31,60,0.176,62,96,True,
XRX-SKU-04117,Transfer Belt 001R00613,service,6187.29,3,0.617,411,95,True,
XRX-SKU-04118,Xerox PrimeLink C9070,device,3776.45,30,0.718,639,114,True,
XRX-SKU-04119,Xerox B315,spare_part,5553.04,13,0.75,687,46,True,
XRX-SKU-04120,Xerox VersaLink B625,toner,7582.8,27,0.059,148,51,True,
XRX-SKU-04121,Xerox C410,software,6914.09,16,0.234,673,116,True,
XRX-SKU-04122,Xerox AltaLink C8155,spare_part,7375.84,29,0.547,469,153,True,
XRX-SKU-04123,Xerox VersaLink B625,software,3070.13,10,0.673,738,109,True,
XRX-SKU-04124,Fuser 115R00138,service,5134.94,15,0.78,368,237,True,
XRX-SKU-04125,Xerox AltaLink C8155,spare_part,6009.78,41,0.184,7,149,True,
XRX-SKU-04126,Xerox VersaLink B625,device,8620.4,37,0.633,563,25,True,
XRX-SKU-04127,Xerox C410,spare_part,9396.54,49,0.728,215,54,True,
XRX-SKU-04128,Xerox VersaLink B625,spare_part,7041.11,19,0.237,437,169,True,
XRX-SKU-04129,Fuser 115R00138,toner,17308.2,48,0.406,850,122,True,
XRX-SKU-04130,Xerox AltaLink C8155,device,11487.29,39,0.398,756,84,False,
XRX-SKU-04131,Fuser 115R00138,spare_part,16709.42,15,0.737,616,186,True,
XRX-SKU-04132,Toner 006R04399,spare_part,10522.64,54,0.732,54,197,True,
XRX-SKU-04133,Transfer Belt 001R00613,service,17204.56,19,0.018,642,127,True,
XRX-SKU-04134,Xerox B315,spare_part,779.6,15,0.966,472,154,False,
XRX-SKU-04135,Xerox B315,spare_part,4241.29,28,0.692,1,131,True,
XRX-SKU-04136,Toner 006R04399,service,378.95,16,0.952,421,29,True,
XRX-SKU-04137,Xerox C410,device,8259.45,8,0.003,152,39,True,
XRX-SKU-04138,Xerox VersaLink B625,service,10570.07,22,0.456,558,58,True,
XRX-SKU-04139,Xerox AltaLink C8155,device,12139.13,9,0.654,879,205,True,
XRX-SKU-04140,Xerox C410,spare_part,14587.52,55,0.704,828,20,True,
XRX-SKU-04141,Xerox AltaLink C8155,service,8775.28,15,0.795,236,53,True,
XRX-SKU-04142,Toner 006R04399,device,11049.04,27,0.012,634,134,True,
XRX-SKU-04143,Xerox C410,service,13371.36,28,0.248,397,231,True,
XRX-SKU-04144,Xerox PrimeLink C9070,device,15185.51,56,0.656,308,245,True,
XRX-SKU-04145,Transfer Belt 001R00613,toner,2379.12,5,0.031,411,128,True,
XRX-SKU-04146,Xerox AltaLink C8155,software,5426.73,53,0.095,734,196,True,
XRX-SKU-04147,Xerox B315,service,17673.61,42,0.778,331,93,True,
XRX-SKU-04148,Xerox AltaLink C8155,software,16799.55,46,0.772,229,108,True,
XRX-SKU-04149,Xerox C410,device,11635.31,9,0.683,614,238,True,
XRX-SKU-04150,Toner 006R04399,device,10649.61,60,0.529,798,87,True,
XRX-SKU-04151,Fuser 115R00138,software,17679.67,35,0.322,577,141,True,
XRX-SKU-04152,Fuser 115R00138,spare_part,195.23,41,0.02,37,192,True,
XRX-SKU-04153,Xerox AltaLink C8155,service,3468.5,36,0.468,479,256,True,
XRX-SKU-04154,Xerox PrimeLink C9070,service,14814.18,39,0.921,73,230,True,
XRX-SKU-04155,Fuser 115R00138,service,17830.75,46,0.077,625,133,True,
XRX-SKU-04156,Xerox B315,toner,18429.3,21,0.435,686,76,False,
XRX-SKU-04157,Xerox VersaLink B625,toner,18456.16,7,0.883,575,56,True,
XRX-SKU-04158,Xerox AltaLink C8155,toner,16204.56,25,0.074,602,64,True,
XRX-SKU-04159,Xerox VersaLink B625,service,13212.85,56,0.023,443,239,True,
XRX-SKU-04160,Transfer Belt 001R00613,service,1442.62,56,0.524,284,99,True,
XRX-SKU-04161,Fuser 115R00138,software,16817.41,18,0.926,376,80,True,
XRX-SKU-04162,Xerox B315,toner,6167.97,60,0.947,38,240,True,
XRX-SKU-04163,Xerox B315,device,4690.24,31,0.85,421,107,True,
XRX-SKU-04164,Xerox PrimeLink C9070,service,1685.49,55,0.437,447,57,True,
XRX-SKU-04165,Transfer Belt 001R00613,device,3905.34,52,0.469,752,218,True,
XRX-SKU-04166,Xerox C410,spare_part,14024.08,19,0.44,807,124,True,
XRX-SKU-04167,Xerox PrimeLink C9070,toner,5438.08,35,0.754,62,72,True,
XRX-SKU-04168,Transfer Belt 001R00613,service,9660.88,22,0.202,900,117,True,
XRX-SKU-04169,Xerox C410,service,10199.72,1,0.694,338,186,True,
XRX-SKU-04170,Xerox B315,service,12897.76,28,0.026,452,22,True,
XRX-SKU-04171,Transfer Belt 001R00613,software,10545.25,27,0.682,872,255,True,
XRX-SKU-04172,Xerox VersaLink B625,toner,18510.9,25,0.37,669,72,True,
XRX-SKU-04173,Toner 006R04399,spare_part,11238.69,45,0.571,31,13,True,
XRX-SKU-04174,Xerox VersaLink B625,service,10377.99,4,0.038,579,200,True,
XRX-SKU-04175,Xerox VersaLink B625,device,7366.38,12,0.974,785,70,True,
XRX-SKU-04176,Xerox C410,toner,8245.73,20,0.01,734,255,True,
XRX-SKU-04177,Xerox PrimeLink C9070,service,7154.14,54,0.093,528,30,True,
XRX-SKU-04178,Xerox AltaLink C8155,service,9644.07,9,0.219,830,92,True,
XRX-SKU-04179,Xerox C410,spare_part,1984.55,55,0.993,855,63,True,
XRX-SKU-04180,Transfer Belt 001R00613,software,8926.52,33,0.542,640,243,True,
XRX-SKU-04181,Toner 006R04399,spare_part,15077.02,30,0.564,532,255,True,
XRX-SKU-04182,Xerox AltaLink C8155,spare_part,18748.46,1,0.559,655,194,True,
XRX-SKU-04183,Xerox VersaLink B625,toner,1992.52,43,0.743,168,216,True,
XRX-SKU-04184,Xerox C410,software,7807.7,17,0.078,574,247,True,
XRX-SKU-04185,Transfer Belt 001R00613,software,12339.69,46,0.662,821,43,True,
XRX-SKU-04186,Xerox PrimeLink C9070,device,17639.39,15,0.416,162,99,True,
XRX-SKU-04187,Xerox C410,toner,17256.51,49,0.775,244,111,True,
XRX-SKU-04188,Xerox PrimeLink C9070,spare_part,6732.71,45,0.643,609,102,True,
XRX-SKU-04189,Fuser 115R00138,device,538.3,15,0.726,457,46,True,
XRX-SKU-04190,Xerox PrimeLink C9070,service,7185.27,27,0.652,486,192,True,
XRX-SKU-04191,Fuser 115R00138,service,18087.34,20,0.698,727,237,True,
XRX-SKU-04192,Xerox VersaLink B625,device,9405.01,42,0.225,256,251,True,
XRX-SKU-04193,Xerox B315,service,9673.89,29,0.208,388,76,True,
XRX-SKU-04194,Xerox B315,toner,14266.17,51,0.796,584,52,True,
XRX-SKU-04195,Fuser 115R00138,spare_part,16573.53,8,0.032,597,209,True,
XRX-SKU-04196,Xerox AltaLink C8155,device,3911.8,11,0.781,375,222,True,
XRX-SKU-04197,Xerox VersaLink B625,software,4371.61,22,0.14,203,204,True,
XRX-SKU-04198,Xerox C410,device,322.84,51,0.768,557,234,True,
XRX-SKU-04199,Xerox VersaLink B625,service,11274.45,35,0.701,65,63,True,
XRX-SKU-04200,Xerox VersaLink B625,spare_part,7248.57,17,0.954,448,117,True,
XRX-SKU-04201,Transfer Belt 001R00613,service,4495.06,7,0.152,764,65,True,
XRX-SKU-04202,Fuser 115R00138,spare_part,8950.88,5,0.611,254,85,True,
XRX-SKU-04203,Xerox VersaLink B625,spare_part,11116.73,52,0.125,534,237,True,
XRX-SKU-04204,Xerox C410,service,13032.17,52,0.056,572,254,True,
XRX-SKU-04205,Xerox B315,spare_part,11264.91,19,0.743,506,98,True,
XRX-SKU-04206,Transfer Belt 001R00613,software,13538.43,19,0.847,278,16,True,
XRX-SKU-04207,Xerox PrimeLink C9070,device,11970.95,59,0.712,18,118,True,
XRX-SKU-04208,Xerox B315,toner,4277.59,14,0.316,37,108,True,
XRX-SKU-04209,Xerox C410,spare_part,6156.94,7,0.208,186,34,True,
XRX-SKU-04210,Fuser 115R00138,toner,5915.49,4,0.222,510,80,True,
XRX-SKU-04211,Xerox PrimeLink C9070,spare_part,5780.79,27,0.772,298,257,True,
XRX-SKU-04212,Fuser 115R00138,service,18452.77,8,0.237,434,55,True,
XRX-SKU-04213,Toner 006R04399,toner,513.84,58,0.308,243,240,True,
XRX-SKU-04214,Xerox AltaLink C8155,device,12450.2,41,0.757,504,70,True,
XRX-SKU-04215,Xerox B315,spare_part,5099.38,15,0.957,688,152,True,
XRX-SKU-04216,Xerox B315,device,5893.2,1,0.715,129,166,True,
XRX-SKU-04217,Toner 006R04399,toner,7546.65,6,0.847,52,196,True,
XRX-SKU-04218,Xerox B315,toner,7759.12,24,0.847,865,218,True,
XRX-SKU-04219,Xerox VersaLink B625,toner,6239.61,51,0.149,371,211,True,
XRX-SKU-04220,Toner 006R04399,software,15067.58,41,0.491,199,234,True,
XRX-SKU-04221,Xerox AltaLink C8155,toner,9812.43,17,0.322,209,56,True,
XRX-SKU-04222,Xerox B315,service,13546.8,8,0.173,671,241,True,
XRX-SKU-04223,Xerox AltaLink C8155,spare_part,17973.98,7,0.485,420,248,True,
XRX-SKU-04224,Xerox C410,device,14848.57,54,0.587,705,71,True,
XRX-SKU-04225,Xerox B315,device,17720.59,18,0.502,633,111,True,
XRX-SKU-04226,Xerox B315,service,10149.01,56,0.012,678,171,True,
XRX-SKU-04227,Fuser 115R00138,software,3484.75,8,0.84,560,112,True,
XRX-SKU-04228,Xerox B315,spare_part,12547.72,29,0.227,764,245,True,
XRX-SKU-04229,Toner 006R04399,service,14446.46,21,0.113,655,84,True,
XRX-SKU-04230,Xerox AltaLink C8155,software,15932.29,24,0.763,553,122,True,
XRX-SKU-04231,Xerox AltaLink C8155,device,16474.76,11,0.376,792,160,True,
XRX-SKU-04232,Xerox VersaLink B625,toner,14987.16,44,0.229,103,148,True,
XRX-SKU-04233,Xerox VersaLink B625,software,18709.51,24,0.313,408,203,True,
XRX-SKU-04234,Xerox PrimeLink C9070,spare_part,4544.98,60,0.253,541,108,True,
XRX-SKU-04235,Xerox AltaLink C8155,toner,9224.87,21,0.53,257,112,True,
XRX-SKU-04236,Transfer Belt 001R00613,software,15215.42,15,0.124,443,60,True,
XRX-SKU-04237,Xerox VersaLink B625,software,9162.18,22,0.617,464,191,True,
XRX-SKU-04238,Xerox VersaLink B625,toner,12012.62,40,0.54,757,213,False,
XRX-SKU-04239,Transfer Belt 001R00613,software,2238.45,53,0.529,755,60,False,
XRX-SKU-04240,Xerox C410,spare_part,3817.47,35,0.162,359,167,True,
XRX-SKU-04241,Xerox VersaLink B625,spare_part,3880.29,38,0.967,603,106,True,
